Step #1 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
      15 | 4.705160e+00 | 7.510263e+00 | 3.355279e+00 | 5.254585e+00 | 2.272012e+00 | 1.340516e+00 |
      16 | 1.671730e+00 | 6.394033e+00 | 5.571511e+00 | 2.336277e+00 |-2.883922e+02 |-2.555716e+02 |
      17 | 1.252216e+00 | 4.335487e+00 | 2.552463e+00 |-6.280697e+00 | 1.790165e+01 | 2.562844e+01 |
      18 | 2.328126e+00 | 4.369450e+00 | 9.336100e-01 | 1.239051e+00 |-2.920056e+00 | 5.634041e+00 |
      19 | 6.540680e-01 | 3.555224e+00 | 2.871490e+00 |-7.745893e-01 |-2.078614e+01 |-2.523704e+01 |
      20 | 2.677964e+00 | 4.869143e-01 | 1.763116e+00 | 2.352248e+00 |-1.991091e+01 | 5.260595e+01 |
      21 | 5.424586e+00 | 3.192261e+00 |-6.971919e+00 | 1.432634e+00 | 2.010570e+01 | 6.522319e+01 |
      22 | 8.405501e-01 | 1.820436e-01 | 8.901348e-01 | 8.159038e-01 |-5.882958e-01 |-6.653199e+00 |
      23 | 2.870748e-03 | 6.933413e+00 |-4.225140e+00 | 3.551141e+00 |-7.162531e-02 | 6.045112e-01 |
      24 | 3.085925e+00 | 3.630794e+00 | 1.105140e+00 | 1.603823e+00 | 4.968323e+00 |-5.217213e+00 |
      25 | 4.088473e-01 | 5.047324e+00 |-2.421409e+00 |-7.827795e-01 | 3.110900e+00 | 1.895189e+00 |
      26 | 7.780906e+00 | 5.185466e+00 |-2.470936e+00 | 2.567850e+00 | 1.393194e+01 |-3.877911e+00 |
      27 | 7.898672e+00 | 8.113881e+00 |-2.288629e+00 | 9.296437e-01 |-5.419778e+01 |-1.476635e+02 |
      28 | 9.307010e+00 | 2.603593e+00 |-3.707427e+00 | 1.085298e+00 | 2.399426e+01 |-1.592130e+02 |
      29 | 3.973639e+00 | 7.901118e-02 |-1.219989e+00 |-8.137183e-01 | 8.724405e+00 | 4.066520e+00 |
      30 | 9.342090e-01 | 8.252582e+00 | 1.835161e+00 |-3.060787e+00 |-1.606184e+00 | 7.703286e-01 |
      31 | 7.249822e+00 | 4.034728e+00 | 9.083488e-01 |-2.150694e+00 | 1.303914e-01 | 3.245864e+00 |
      32 | 3.041475e+00 | 9.606729e+00 | 5.302721e+00 |-2.059504e+00 | 1.329964e+01 |-5.677514e+01 |
      33 | 6.938139e-01 | 1.244178e+00 |-7.330934e+00 | 7.612443e+00 |-6.743651e-01 | 4.805903e+00 |
      34 | 8.117218e+00 | 1.971373e+00 | 4.319914e+00 | 4.082663e+00 | 1.243846e+00 | 7.832098e-01 |
      35 | 6.334474e+00 | 2.613370e+00 | 2.145118e+00 | 1.151252e+00 | 1.662129e+00 |-2.486656e+00 |
      36 | 8.543271e+00 | 9.474323e+00 |-5.399997e+00 |-4.769403e+00 | 1.555225e+00 |-4.215189e+00 |
      37 | 2.204789e+00 | 7.030820e+00 | 2.906452e+00 |-5.502093e+00 | 2.876887e+02 | 3.440448e+02 |
      38 | 8.729888e+00 | 8.288020e+00 | 4.870151e+00 |-1.314716e+00 | 3.190913e+02 | 6.948527e+01 |
      39 | 3.430227e+00 | 1.915401e+00 |-2.129924e+00 |-1.135884e-01 | 7.388884e-02 |-2.011904e-01 |
      40 | 6.762779e+00 | 5.302937e+00 |-4.461453e+00 |-4.808971e+00 |-1.389443e+01 |-8.890979e-02 |
Step #3200 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 7.161125e+00 | 6.448819e+00 |-6.098661e+00 | 9.360651e-01 | 5.421328e+02 |-2.050205e+02 |
       2 | 4.032264e+00 | 5.237102e+00 |-2.758460e-01 |-1.156614e+00 |-1.205624e+01 |-1.404859e+01 |
       3 | 8.135218e+00 | 4.242561e-01 | 3.012250e+00 | 4.175829e+00 | 2.480344e+02 | 7.401520e+02 |
       4 | 4.351789e+00 | 6.191270e+00 |-1.561631e+00 |-1.227666e+00 | 8.634207e+00 | 1.250784e+01 |
       5 | 2.595535e+00 | 1.617713e-02 | 4.085168e-01 |-4.235759e+00 | 4.517232e+02 | 2.770194e+02 |
       6 | 4.901887e+00 | 2.392568e+00 |-8.495418e+00 |-1.882714e-01 |-8.870453e+01 |-4.953361e+01 |
       7 | 7.578273e+00 | 2.907342e+00 | 6.158957e+00 |-4.709501e+00 |-6.386709e+00 | 1.699852e+01 |
       8 | 5.457348e+00 | 4.294949e-01 | 2.410889e+00 | 2.529248e+00 |-8.877792e-01 | 1.523933e+00 |
       9 | 7.804848e-01 | 3.177011e+00 | 2.316425e+00 |-1.134244e+00 | 1.147131e+00 |-1.931574e+00 |
      10 | 7.007816e+00 | 7.647220e-01 | 1.346701e+00 | 2.352986e+00 | 9.490157e-01 | 6.904415e-01 |
      11 | 5.019057e+00 | 4.825278e+00 |-8.355027e+00 |-1.182595e+00 | 7.389913e+00 | 3.488908e-02 |
      12 | 6.401669e+00 | 6.743143e+00 |-4.807315e+00 | 5.288692e+00 |-6.886933e+02 |-4.537765e+01 |
      13 | 9.215427e+00 | 5.725940e-01 |-5.751466e+00 |-1.579165e+00 | 3.695140e+00 |-8.369638e-01 |
      14 | 5.936979e+00 | 1.443290e+00 | 2.795272e+00 |-7.470116e+00 |-6.733614e-01 |-1.277746e+00 |
      15 | 6.059077e+00 | 8.460570e+00 |-2.201905e+00 |-2.062593e+00 | 1.070092e+01 |-3.710848e+00 |
      16 | 7.647618e-01 | 5.952908e+00 |-1.970008e+00 |-2.580323e+00 | 3.448023e+01 | 9.215336e+01 |
      17 | 2.735658e+00 | 2.936149e+00 |-1.087711e+00 | 2.254027e+00 | 4.928741e+00 |-2.363839e+01 |
      18 | 2.053374e+00 | 6.215424e+00 |-2.321555e+00 | 6.073867e+00 |-2.134403e+00 | 7.969333e-03 |
      19 | 1.413321e+00 | 2.200795e+00 | 5.392610e+00 |-1.763755e-01 | 7.283654e+00 | 6.420798e+00 |
      20 | 3.539406e+00 | 3.908258e-01 | 3.603524e+00 |-2.148878e+00 | 1.486629e+01 |-8.753794e+01 |
      21 | 4.160351e+00 | 4.169701e+00 |-1.334317e+00 | 2.453887e+00 |-8.442641e+00 | 2.258950e-01 |
      22 | 1.470527e-01 | 9.833415e+00 |-4.135014e+00 |-3.564168e+00 |-1.291897e+00 | 1.592797e+00 |
      23 | 8.248108e+00 | 7.256438e+00 |-5.468247e-01 | 2.026979e+00 |-3.338125e+00 |-2.519782e+00 |
      24 | 2.503509e+00 | 3.909741e+00 |-2.115210e+00 |-1.554756e-01 |-5.086908e+00 | 2.297366e+01 |
      25 | 4.584439e-01 | 5.084328e+00 | 3.571974e+00 | 9.846372e-01 |-3.209377e+01 |-9.179036e+01 |
      26 | 6.707442e+00 | 5.474650e+00 | 3.540459e+00 |-5.299816e+00 |-1.888115e+00 |-1.490179e+00 |
      27 | 6.808527e+00 | 7.496037e+00 |-1.577480e+00 | 6.603707e-01 | 1.383876e+02 | 2.594697e+02 |
      28 | 8.131976e+00 | 6.101106e+00 | 1.482384e+00 | 3.835925e+00 | 1.096269e+01 |-2.898280e+00 |
      29 | 4.575525e+00 | 1.441730e+00 | 2.144563e+00 | 5.004298e+00 | 1.199808e+01 |-2.016942e+01 |
      30 | 1.859344e+00 | 7.852020e+00 | 1.917426e+00 | 1.370341e+00 | 1.144136e-01 |-2.034129e-01 |
      31 | 6.512294e+00 | 3.431842e+00 | 1.493571e+00 | 3.991609e+00 | 5.713847e-01 |-1.718528e+00 |
      32 | 4.148438e+00 | 7.230464e+00 | 6.433131e-01 |-5.314394e+00 |-9.064265e-01 | 6.944696e+00 |
      33 | 5.295235e-01 | 1.633443e+00 | 7.210530e-01 |-2.134004e-01 |-7.342192e+00 |-4.318641e+00 |
      34 | 7.823559e+00 | 1.919162e+00 | 1.198908e+00 |-2.196387e+00 | 3.054833e+00 |-1.877960e+01 |
      35 | 5.807809e+00 | 2.537367e+00 |-5.172873e+00 |-4.568851e+00 | 1.004669e+02 | 1.927803e+01 |
      36 | 7.877064e+00 | 9.668804e+00 | 8.052598e+00 | 3.184790e+00 |-2.530196e+02 |-7.372045e+02 |
      37 | 5.027730e+00 | 8.634707e+00 | 5.021201e-01 | 4.324160e+00 |-9.289281e+00 | 1.254800e+00 |
      38 | 1.894787e+00 | 9.592319e+00 | 5.356188e+00 | 3.177478e+00 |-4.679318e+02 |-2.831180e+02 |
      39 | 3.564142e+00 | 1.312905e+00 | 2.485354e+00 |-5.637219e+00 |-1.375318e+01 | 9.286477e+01 |
      40 | 4.804842e+00 | 3.344124e+00 |-2.746794e+00 | 2.176620e+00 | 2.398860e+00 | 4.501099e+01 |
Step #3300 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 5.913293e+00 | 6.244486e+00 |-2.525328e+00 |-3.414564e-01 |-2.104816e+00 | 1.055952e+00 |
       2 | 1.756938e+00 | 6.638127e+00 |-1.979650e+00 | 1.040308e+01 | 4.216152e+01 | 8.347695e+01 |
       3 | 9.696092e+00 | 5.503467e-02 | 3.466102e+00 |-2.051914e+00 | 3.347932e+00 | 1.293608e-01 |
       4 | 4.390509e+00 | 5.262665e+00 | 1.032486e+00 | 9.945678e-01 | 2.316857e+01 | 2.642294e+01 |
       5 | 1.968275e+00 | 9.781903e+00 |-8.841595e+00 | 2.496747e+00 |-2.976411e+01 |-4.336091e+01 |
       6 | 3.819051e+00 | 3.283949e+00 | 2.246835e+00 |-5.370511e-01 |-2.911640e-01 | 3.382102e+00 |
       7 | 9.211608e+00 | 2.780676e+00 |-6.806610e+00 | 8.197677e-01 | 9.268475e+01 | 5.470510e+02 |
       8 | 6.282632e+00 | 9.903502e+00 | 9.044622e-01 | 4.212592e-01 |-7.685124e+01 |-1.128775e+02 |
       9 | 4.089729e-01 | 2.017107e+00 |-6.646060e-01 |-3.987398e+00 |-2.912148e+00 | 1.084073e+00 |
      10 | 9.077691e+00 | 1.973556e+00 | 3.150881e+00 |-2.210442e-01 |-8.844967e+01 |-5.470592e+02 |
      11 | 5.452707e+00 | 4.504788e+00 |-8.898160e-01 | 1.254208e+00 | 6.144589e+00 | 1.328492e+01 |
      12 | 3.647413e+00 | 9.605500e+00 |-1.857091e+00 | 4.019421e+00 |-7.226730e+01 |-3.243785e+01 |
      13 | 9.148370e-01 | 9.825543e+00 | 2.396466e+00 |-6.062428e+00 |-9.860138e+00 | 5.114749e+00 |
      14 | 6.788880e+00 | 6.491116e-01 | 2.255344e+00 | 1.201002e+00 | 7.522650e+01 | 1.119341e+02 |
      15 | 5.010964e+00 | 7.105118e+00 |-2.087581e+00 |-3.127505e+00 | 1.606892e+00 |-1.549427e+00 |
      16 | 3.869005e-01 | 7.052100e+00 |-7.130467e-01 | 2.486363e+00 | 5.186279e+00 |-5.985072e+00 |
      17 | 1.697601e+00 | 3.089261e+00 | 1.422368e+00 |-3.298833e+00 |-3.960188e-01 | 3.809019e-01 |
      18 | 2.016172e+00 | 8.017393e+00 | 3.919602e-01 |-2.721306e+00 |-3.321352e-01 | 1.067220e-01 |
      19 | 3.936974e+00 | 1.751651e+00 | 4.959106e+00 |-1.258778e+00 | 2.281274e+00 | 5.719881e-01 |
      20 | 4.492850e+00 | 2.987566e-03 | 2.006808e+00 | 4.868603e-01 | 7.129850e+01 | 3.416553e+01 |
      21 | 2.933470e+00 | 4.158928e+00 | 2.820692e-01 | 1.297620e+00 |-9.082241e+01 |-3.588106e+01 |
      22 | 9.653103e+00 | 7.825712e+00 |-3.726802e+00 |-3.378098e+00 | 1.724912e+02 |-9.564615e+01 |
      23 | 8.890561e+00 | 8.260183e+00 | 2.332989e+00 | 3.992550e+00 |-1.762583e+02 | 1.007698e+02 |
      24 | 1.337083e+00 | 5.815251e+00 |-1.373531e+00 | 6.236718e+00 |-4.159646e+01 |-8.219249e+01 |
      25 | 2.896140e-01 | 3.937254e+00 | 5.784250e+00 |-4.615295e+00 |-1.959473e+00 | 1.186209e-01 |
      26 | 9.149271e+00 | 4.557676e+00 |-6.428037e+00 | 4.405291e+00 | 2.735198e+00 | 1.222878e-01 |
      27 | 7.310244e+00 | 8.651144e+00 | 2.166643e+00 | 9.579694e-01 | 1.503093e-01 |-2.799666e+00 |
      28 | 9.711527e+00 | 5.823661e+00 | 7.016762e+00 |-8.668225e+00 | 9.479550e-01 |-1.025354e-01 |
      29 | 5.662573e+00 | 9.574903e-01 | 3.787304e+00 | 7.885095e-01 | 9.653804e+00 |-1.647986e+01 |
      30 | 3.318803e+00 | 8.014297e+00 | 9.979850e+00 |-3.677606e+00 |-2.057078e+00 | 6.141866e-01 |
      31 | 6.564571e+00 | 4.200464e+00 | 4.310374e+00 | 1.331727e+00 |-1.774997e+00 | 2.984610e-01 |
      32 | 2.695996e+00 | 5.618677e+00 |-2.571368e+00 |-4.052774e+00 |-1.728698e+00 |-3.645375e-01 |
      33 | 8.263003e-01 | 9.736755e-01 | 2.872670e-01 | 3.200791e+00 |-3.607231e-01 |-2.515955e+00 |
      34 | 4.917175e+00 | 3.629050e+00 |-7.773591e+00 | 2.171254e+00 |-9.747510e+00 |-1.130512e+01 |
      35 | 5.140563e+00 | 1.836321e+00 |-2.202214e+00 |-1.684185e+00 |-1.028926e+01 | 1.333651e+01 |
      36 | 7.870785e+00 | 9.569858e+00 |-1.379816e+00 | 3.858119e+00 | 1.191850e+00 | 3.872566e+00 |
      37 | 6.220721e+00 | 8.548443e+00 |-2.228322e+00 |-3.431134e+00 |-2.043185e+00 | 1.766756e+00 |
      38 | 9.814497e-01 | 8.742631e+00 |-1.135455e+00 |-1.992080e+00 | 2.192056e+00 |-3.895835e+00 |
      39 | 2.593662e+00 | 5.018261e-01 |-2.706618e+00 | 1.541151e+00 | 3.749786e+01 | 4.084262e+01 |
      40 | 3.793108e+00 | 4.487048e+00 |-2.289250e+00 | 7.421371e-01 | 7.189981e+01 | 4.549979e+00 |
Step #3400 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 5.850340e+00 | 5.155174e+00 | 8.659015e-01 |-2.653796e+00 | 9.910437e-01 |-8.674657e-01 |
       2 | 3.846406e+00 | 7.767808e+00 | 7.397477e+00 | 1.159012e+00 |-4.100729e-01 |-1.740255e+00 |
       3 | 4.207730e-01 | 3.632835e-01 | 8.255709e-01 |-2.066710e+00 |-2.022668e+02 |-1.732558e+02 |
       4 | 4.346516e+00 | 5.581334e+00 |-2.777951e+00 |-7.234396e-01 |-5.626635e+01 |-7.814442e+01 |
       5 | 1.295841e+00 | 9.399019e+00 |-6.522409e-01 |-2.949791e+00 |-1.587857e+00 |-4.341207e+01 |
       6 | 5.025689e+00 | 2.324268e+00 | 9.291663e+00 | 2.060197e+00 |-4.364764e-01 |-9.307378e-02 |
       7 | 6.786057e+00 | 3.243789e+00 |-3.586885e+00 |-2.174558e+00 | 3.271518e+00 |-3.649000e+01 |
       8 | 6.472243e+00 | 9.629324e+00 | 1.238060e+00 |-9.007239e-01 | 2.614380e+00 |-1.739359e+00 |
       9 | 4.269669e-01 | 2.520030e+00 | 5.456042e-01 | 2.067536e+00 | 9.669075e-01 |-1.820918e+00 |
      10 | 8.222191e+00 | 1.877551e+00 |-3.507014e+00 | 3.902554e+00 |-2.958603e+00 |-7.262471e+00 |
      11 | 6.709714e+00 | 4.220115e+00 | 6.155813e+00 |-4.163281e+00 |-1.050041e+01 | 2.876505e+01 |
      12 | 2.959192e+00 | 9.837394e+00 |-9.738580e-01 |-4.489972e+00 |-1.025050e-01 | 1.150971e+00 |
      13 | 8.786366e+00 | 8.144460e+00 | 2.010302e+00 | 4.382337e+00 | 1.123127e+02 | 2.700460e+02 |
      14 | 8.349033e+00 | 2.936547e+00 | 2.668953e+00 | 8.223957e+00 |-2.634231e-01 | 5.553740e+00 |
      15 | 3.326285e+00 | 6.731225e+00 |-2.000013e+00 | 2.279181e+00 |-2.850072e-01 |-9.982003e-02 |
      16 | 8.457311e+00 | 7.354368e+00 |-2.914622e+00 |-2.134796e-01 |-2.074719e+01 |-8.776261e+01 |
      17 | 2.596037e+00 | 1.749375e+00 | 6.957151e-01 |-1.999767e+00 |-4.122749e-01 | 5.871298e-01 |
      18 | 4.898980e+00 | 2.730282e-01 | 9.533030e+00 | 5.242353e-01 |-4.884218e+01 |-1.061029e+01 |
      19 | 3.845171e+00 | 1.050040e+00 |-6.929577e-01 | 1.967588e+00 | 2.098833e-01 |-9.924428e-01 |
      20 | 5.831042e+00 | 5.062087e-01 | 2.318297e+00 | 1.746495e+00 | 4.799423e+01 | 1.603030e+01 |
      21 | 3.737964e+00 | 3.015127e+00 | 6.157968e+00 |-3.256924e+00 | 1.697474e+00 | 9.463285e-01 |
      22 | 8.055390e+00 | 6.574184e+00 |-5.050398e+00 |-4.712859e+00 |-9.259431e+01 |-1.795860e+02 |
      23 | 8.914104e+00 | 1.289754e-01 | 4.733644e+00 | 2.392747e+00 | 2.841022e+01 | 2.696435e+01 |
      24 | 9.748555e+00 | 5.421534e+00 |-3.712390e+00 |-3.283433e+00 | 2.873839e+00 | 1.881613e-01 |
      25 | 1.561028e+00 | 2.542217e+00 |-1.202255e-01 |-1.641956e+00 | 5.486219e-01 |-1.173313e+00 |
      26 | 5.899900e+00 | 7.334700e+00 |-6.705561e+00 | 6.786506e+00 |-1.031256e+00 |-1.103283e+00 |
      27 | 8.197564e+00 | 9.470495e+00 | 3.348660e+00 | 3.456328e+00 |-1.137669e+01 |-4.389614e+01 |
      28 | 1.043149e+00 | 4.040102e+00 |-3.073662e+00 | 8.045310e-01 | 8.670121e+00 |-1.825531e+02 |
      29 | 7.189677e+00 | 1.085566e+00 | 2.327621e+00 | 3.051162e-01 | 7.228127e+00 | 1.994350e+01 |
      30 | 4.890554e+00 | 6.325796e+00 |-3.487031e-01 | 4.999837e-02 | 5.715442e+01 | 7.772119e+01 |
      31 | 7.350650e+00 | 5.041972e+00 |-4.005300e+00 |-4.857876e+00 | 5.263246e+00 | 8.279213e+00 |
      32 | 1.000250e+00 | 4.923048e+00 |-3.940686e+00 | 4.102814e+00 |-1.065462e+01 | 1.833735e+02 |
      33 | 5.429079e-01 | 1.241673e+00 |-4.698829e+00 | 4.247799e-01 | 2.503089e+01 | 1.727883e+02 |
      34 | 4.234406e+00 | 4.183994e+00 |-1.083159e+00 |-1.391230e+00 |-4.322032e-01 |-4.524497e-01 |
      35 | 6.498162e+00 | 1.801198e+00 | 1.383659e+00 | 1.903936e+00 |-1.887875e+01 | 1.900679e+01 |
      36 | 7.468451e+00 | 1.548850e-01 |-5.578791e+00 | 1.740907e+00 |-5.155096e+00 |-2.242700e+01 |
      37 | 7.723744e+00 | 8.456818e+00 | 2.913424e+00 |-2.579332e+00 |-2.817560e-01 |-9.672810e-01 |
      38 | 8.009969e-01 | 6.406968e+00 | 1.628398e-01 |-5.382538e+00 | 1.229551e+00 |-2.037020e+00 |
      39 | 1.305655e+00 | 3.640919e-01 |-2.726506e+00 |-4.499407e+00 | 1.788573e+02 | 4.694602e+01 |
      40 | 2.115674e+00 | 6.476357e+00 |-6.424450e+00 | 3.660319e+00 | 1.592873e-01 | 1.960433e-01 |
Step #3500 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 4.811749e+00 | 4.189371e+00 |-5.285598e+00 | 4.668695e+00 |-1.072877e+00 |-3.535663e+00 |
       2 | 3.645023e+00 | 7.545109e+00 | 4.273488e+00 |-2.858189e+00 | 1.426936e+00 |-6.565051e-01 |
       3 | 1.216762e-01 | 8.253390e+00 |-1.087167e+00 | 6.139118e-02 | 4.087861e+02 | 2.861880e+02 |
       4 | 2.728160e+00 | 4.815098e+00 |-3.195006e+00 |-1.652672e+00 | 2.020184e+01 | 2.714924e+00 |
       5 | 1.650358e+00 | 8.319980e+00 |-2.106615e+00 |-1.669423e+00 |-6.515071e+00 |-1.814482e+00 |
       6 | 5.981733e+00 | 9.830120e+00 |-4.539509e-01 |-4.343010e+00 | 6.073496e-01 |-9.487249e-02 |
       7 | 7.346012e+00 | 2.135525e+00 | 4.331975e+00 |-2.573371e+00 | 5.586311e+01 | 4.632443e+01 |
       8 | 8.157003e+00 | 8.327069e+00 | 1.499049e+00 |-2.635357e+00 | 1.282786e+01 |-2.107052e+00 |
       9 | 8.672595e-01 | 2.282561e+00 | 3.711715e-01 |-1.827007e+00 | 6.941064e+01 |-1.302869e+01 |
      10 | 8.996120e+00 | 2.879781e+00 | 1.334410e+00 |-1.890224e+00 |-9.997323e+00 | 4.384069e+00 |
      11 | 9.537871e+00 | 4.030745e+00 | 1.900845e+00 | 5.319316e+00 |-2.720930e+00 |-2.098350e+00 |
      12 | 2.710397e+00 | 8.143085e+00 | 3.207439e-01 | 2.017012e-01 | 3.371809e+00 |-4.837145e-02 |
      13 | 9.716607e+00 | 9.825308e+00 |-7.039982e-01 |-3.469363e+00 | 3.500787e+00 |-4.103636e+00 |
      14 | 7.786313e+00 | 5.626877e+00 |-1.555728e-01 | 3.363109e+00 | 2.354390e+02 |-1.396085e+02 |
      15 | 1.298207e+00 | 7.068699e+00 |-7.260064e+00 |-2.509022e+00 | 2.435392e+01 |-3.681639e+00 |
      16 | 7.074769e+00 | 6.113563e+00 |-5.110558e+00 |-1.101604e+00 |-2.146197e+02 | 1.685339e+02 |
      17 | 2.796876e+00 | 1.344690e+00 | 2.312896e+00 | 6.467900e+00 |-8.359017e+00 |-6.971618e+00 |
      18 | 7.287187e+00 | 8.880205e+00 | 6.667832e+00 |-6.425646e+00 |-1.120641e+01 | 7.152237e+00 |
      19 | 3.636086e+00 | 1.971122e+00 |-4.574284e+00 |-1.357417e+00 |-2.339018e+01 |-1.575661e+01 |
      20 | 6.659025e+00 | 1.495666e+00 |-6.232021e+00 |-3.647108e-01 |-5.026038e+01 |-4.989386e+01 |
      21 | 4.425571e+00 | 2.543792e+00 |-2.638035e-01 | 1.819966e+00 |-3.325595e+01 |-1.537407e+01 |
      22 | 5.752713e+00 | 5.697124e+00 |-3.937376e+00 | 4.248105e-01 | 2.259869e+00 | 9.361387e-01 |
      23 | 6.134042e-01 | 7.397138e-01 | 8.093344e+00 | 3.833522e-02 |-2.019204e+00 | 8.503575e-01 |
      24 | 8.129038e+00 | 7.257892e+00 |-1.015827e+01 | 3.744734e+00 | 1.550496e-01 |-5.264765e+00 |
      25 | 1.673894e+00 | 1.545124e+00 | 1.841183e+00 |-3.521178e+00 | 9.958551e-01 |-3.127518e+00 |
      26 | 4.117201e+00 | 9.355507e+00 |-5.209342e+00 | 1.945185e+00 |-6.688312e-01 |-1.252101e-01 |
      27 | 9.302140e+00 | 8.112872e-01 | 5.358146e+00 | 1.248246e+00 |-1.348768e+00 | 5.786230e+00 |
      28 | 1.732039e+00 | 4.651330e+00 | 9.660605e+00 | 5.590254e+00 |-1.983500e+01 |-3.206695e+00 |
      29 | 8.541318e+00 | 1.653131e+00 | 1.597883e+00 | 2.840310e+00 | 1.105925e+02 | 9.910952e+01 |
      30 | 4.959102e+00 | 6.726905e+00 | 1.565098e-01 | 7.786516e-01 | 6.460917e-01 |-1.320749e+00 |
      31 | 6.915810e+00 | 5.117654e+00 |-1.876303e-02 | 3.657011e+00 |-2.186345e+01 |-2.986899e+01 |
      32 | 8.296180e+00 | 4.497448e+00 |-7.047252e+00 | 1.137632e+00 | 4.817146e-02 | 1.598521e+00 |
      33 | 9.945927e+00 | 2.458570e+00 | 3.577144e+00 | 4.102446e+00 |-6.228348e+01 | 8.794462e+00 |
      34 | 3.716183e+00 | 3.492854e+00 |-8.455978e-01 |-1.425269e+00 | 3.434249e+00 |-1.240040e+00 |
      35 | 5.217439e+00 | 3.044453e+00 |-9.847176e-01 |-2.083251e+00 | 6.101565e+01 | 4.186096e+01 |
      36 | 7.864441e+00 | 1.065243e+00 |-4.234025e-01 |-3.835254e-01 |-1.126517e+02 |-9.402956e+01 |
      37 | 9.301467e+00 | 8.146991e+00 | 5.799624e+00 |-1.570570e+00 |-4.721895e+02 |-6.264780e+01 |
      38 | 4.808009e-01 | 6.347416e+00 |-8.837583e-01 |-1.311454e-01 |-1.482693e+00 |-5.411013e+00 |
      39 | 2.578083e+00 | 5.984049e-03 | 2.558139e+00 |-2.898258e+00 | 4.623126e-01 | 1.618586e+00 |
      40 | 3.597535e-01 | 7.417663e+00 | 4.282125e+00 |-7.194789e-01 | 4.034128e+01 |-2.108360e+02 |
Step #3600 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 5.799148e+00 | 4.742902e+00 | 2.495502e-01 | 3.328672e+00 |-9.636925e+01 |-2.711023e+01 |
       2 | 3.049783e+00 | 7.871151e+00 |-4.347359e+00 | 4.222261e+00 |-1.171850e+02 |-1.747857e+02 |
       3 | 4.890516e-01 | 6.996558e+00 |-5.929237e+00 |-6.252562e+00 |-4.356733e+02 | 9.652963e+01 |
       4 | 2.034303e+00 | 4.108473e+00 | 1.242243e+00 |-6.668325e+00 | 2.610400e+01 | 1.472295e+02 |
       5 | 1.959311e+00 | 7.703947e+00 |-3.823632e-01 |-3.387640e+00 |-1.122831e+00 | 1.010953e+00 |
       6 | 6.431552e+00 | 8.902194e+00 | 1.910162e+00 | 6.796741e+00 | 2.588511e+00 |-1.515816e+00 |
       7 | 8.119211e+00 | 1.445455e+00 | 4.901065e-01 |-1.274014e+00 |-2.736611e+00 |-5.746945e-01 |
       8 | 6.987498e+00 | 6.917956e+00 |-4.491583e+00 |-1.808233e+00 | 2.233668e+01 |-3.733229e+01 |
       9 | 2.012388e+00 | 2.190017e+00 | 3.932894e+00 |-1.788634e+00 | 8.351967e+01 | 3.161475e+01 |
      10 | 9.195878e+00 | 3.789531e+00 |-4.598106e+00 | 1.759170e+00 | 1.701481e+00 | 5.822633e-01 |
      11 | 4.434638e-01 | 4.931702e+00 | 1.106345e+00 |-8.691427e-01 | 1.822297e+00 | 1.596121e+00 |
      12 | 3.540724e+00 | 8.595323e+00 |-2.448567e+00 | 1.774679e+00 | 1.164418e+02 | 1.766090e+02 |
      13 | 9.696677e+00 | 8.343998e+00 | 1.200940e+00 |-1.708045e+00 |-1.615782e+00 |-2.873587e+00 |
      14 | 9.044409e+00 | 5.341944e+00 | 3.580909e+00 |-4.126929e+00 | 1.521032e+00 |-7.416326e-01 |
      15 | 1.299794e+00 | 6.814963e+00 |-3.815820e+00 |-3.540777e+00 | 4.472748e+02 |-1.957756e+01 |
      16 | 6.521289e+00 | 7.762955e+00 | 8.724974e-01 |-9.951632e-01 |-8.833522e+01 | 1.364825e+01 |
      17 | 1.885562e+00 | 3.227201e+00 | 4.802779e+00 | 1.161042e+00 |-2.851073e+01 |-1.429757e+02 |
      18 | 7.393650e+00 | 8.112240e+00 | 2.189975e-01 | 1.351773e+00 | 3.108222e+01 | 3.389151e+01 |
      19 | 4.428597e+00 | 2.688846e+00 | 4.252725e+00 | 3.626404e+00 | 2.246211e+02 | 2.091657e+02 |
      20 | 3.949623e+00 | 1.980797e+00 |-4.421265e+00 | 1.121528e+01 |-1.657393e+02 |-2.414036e+02 |
